Code,Localitate,Shannon,Simpson,Inverse Simpson
122061,Candesti,-0.0,0.0,1.0
122132,Costisa,-0.0,0.0,1.0
122187,Cracaoani,0.3821265026247518,0.22289045010190578,1.2868198571631688
122249,Damuc,-0.0,0.0,1.0
122285,Dobreni,-0.0,0.0,1.0
122347,Doljesti,0.01793961040410676,0.005142088387195987,1.005168666125256
122392,Dragomiresti,0.16497646654456488,0.07508664142779864,1.0811823515488097
122463,Dulcesti,-0.0,0.0,1.0
122551,Farcasa,0.07264637969986046,0.027144179782846667,1.0279015443180344
122613,Faurei,-0.0,0.0,1.0
122668,Gheraesti,-0.0,0.0,1.0
122702,Girov,0.07793407329148064,0.029573907381673648,1.030475177457234
122828,Garcina,-0.0,0.0,1.0
122864,Grinties,0.010441898364045613,0.002748506018011909,1.002756081123566
122908,Grumazesti,-0.0,0.0,1.0
122953,Hangu,-0.0,0.0,1.0
